file,status,evidence
./core/math/tda_topology/tda_topology.oo,GREEN,imported by core/math/tda_topology/ANCHOR.oo
./core/math/tda_topology/tda_topology_stubs.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/math/tda_topology/topological_density_estimator.oo,GREEN,imported by core/math/tda_topology/ANCHOR.oo
./core/math/tda_topology/topological_time_series_delay.oo,GREEN,imported by core/math/tda_topology/ANCHOR.oo
./core/math/tda_topology/torus_coordinates_tda.oo,GREEN,imported by core/math/tda_topology/ANCHOR.oo
./core/math/tda_topology/twist_reduction_algorithm.oo,GREEN,imported by core/math/tda_topology/ANCHOR.oo
./core/math/tda_topology/vietoris_rips_filtration.oo,GREEN,imported by core/math/tda_topology/ANCHOR.oo
./core/math/tda_topology/witness_complex_filtration.oo,GREEN,imported by core/math/tda_topology/ANCHOR.oo
./core/math/tda_topology/zigzag_persistence_core.oo,GREEN,imported by core/math/tda_topology/ANCHOR.oo
./core/math/tensors/aligned_ops.oo,GREEN,imported by core/math/tensors/ANCHOR.oo
./core/math/tensors/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./core/math/tensors/matrix_aligned.oo,GREEN,imported by core/math/tensors/ANCHOR.oo
./core/math/tensors/tensor_engine_facade.oo,GREEN,imported by core/math/tensors/ANCHOR.oo
./core/math/tensors/tensor_gemm.oo,GREEN,imported by core/math/tensors/ANCHOR.oo
./core/math/tensors/tensor.oo,GREEN,imported by app/ai/ml/autograd_engine.oo
./core/math/tensors/tensor_ops_facade.oo,GREEN,imported by core/math/tensors/ANCHOR.oo
./core/math/tensors/tensor_shape.oo,GREEN,imported by core/math/tensors/ANCHOR.oo
./core/math/trig.oo,GREEN,imported by app/robot/ros2/kinematics_forward_chain.oo
./core/math/variance_weighted.oo,BLOCKED,no caller found
./core/math/vector_projection.oo,GREEN,imported by core/math/vector_rejection.oo
./core/math/vector_rejection.oo,BLOCKED,no caller found
./core/math/welford_online_variance_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/math/zero_not_unit_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/primitives/algebraic_effect_handler_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/primitives/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./core/primitives/associativity_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/primitives/byte.oo,GREEN,imported by core/encoding/ascii85.oo
./core/primitives/byte_out.oo,GREEN,imported by app/data/database/bitcask_storage.oo
./core/primitives/core_invariants.oo,BLOCKED,no caller found
./core/primitives/core_kat.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/primitives/core_literature_kat.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/primitives/crypto.oo,GREEN,imported by core/primitives/ANCHOR.oo
./core/primitives/dependent_type_universe_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/primitives/domain_cert.oo,GREEN,imported by app/ai/ai_invariants.oo
./core/primitives/functor_composition_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/primitives/gradual_typing_precision_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/primitives/json.oo,GREEN,imported by core/primitives/ANCHOR.oo
./core/primitives/list.oo,GREEN,imported by app/agent/swarm/agent_cell.oo
./core/primitives/macro.oo,GREEN,imported by core/primitives/ANCHOR.oo
./core/primitives/monoid_identity_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/primitives/option.oo,GREEN,imported by core/collection/flat_hash_map.oo
./core/primitives/referential_transparency_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/primitives/result.oo,GREEN,imported by app/data/database/migration_types.oo
./core/primitives/semver_string.oo,GREEN,imported by core/primitives/ANCHOR.oo
./core/primitives/str.oo,GREEN,imported by app/data/db/wal.oo
./core/primitives/total_function_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/amdahls_law_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./core/principles/cap_theorem_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/category_adjunction_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/conjugate_gradient_family_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/conservation_invariant_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/cross_domain_literature_kat.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/denotational_semantics_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/dimensional_units.oo,GREEN,imported by core/principles/ANCHOR.oo
./core/principles/fermat_optimal_path_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/golden_ratio_extremal_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/information_geometry_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/landauer_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/monad_minimal_axiom_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/monotone_convergence_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/physical_constants.oo,GREEN,imported by core/principles/ANCHOR.oo
./core/principles/recursive_unfold_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/riccati_optimal_control_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/rice_theorem_decidability_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/shannon_channel_capacity_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/stochastic_process_coupling_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/tensor_decomposition_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/principles/uncertainty.oo,GREEN,imported by core/principles/ANCHOR.oo
./core/principles/zero_ambient_authority.oo,GREEN,imported by core/principles/ANCHOR.oo
./core/proofs/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./core/proofs/formal_proofs/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./core/proofs/formal_proofs/compactness_theorem.oo,GREEN,imported by core/proofs/formal_proofs/ANCHOR.oo
./core/proofs/formal_proofs/curry_howard_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/proofs/formal_proofs/formal_proofs_kat.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/proofs/formal_proofs/hott_univalence_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/proofs/formal_proofs/iris_higher_order_separation_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/proofs/formal_proofs/lean4_metaprogramming_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/proofs/formal_proofs/natural_deduction_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/proofs/proof_verifiers/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./core/proofs/proof_verifiers/cdcl_sat_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/proofs/proof_verifiers/kernel_checker_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/proofs/proof_verifiers/maxsat_hard_soft_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/proofs/proof_verifiers/proof_verifiers_kat.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/proofs/proof_verifiers/sat_cnf_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/proofs/proof_verifiers/smt_combination_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/proofs/proof_verifiers/smt_decision_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/text/aho_corasick_automaton_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/text/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./core/text/base32_hex.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/base58_bitcoin.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/caesar_rot13.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/case_converter.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/diff_match.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/diff_simple.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/fm_index_search_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/text/format.oo,GREEN,imported by app/ui/web_ecosystem/ANCHOR.oo
./core/text/fuzzy_match.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/grapheme.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/hamming_distance.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/hex_dump_format.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/icu_collation_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/text/indent_formatter.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/jaro_winkler.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/kmp.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/levenshtein_damerau.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/levenshtein_distance_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/text/levenshtein_fast.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/levenshtein.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/line_counter.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/metaphone.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/natural_sort.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/num_buffer.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/peg_packrat_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/text/regex_bytecode.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/regex_dfa.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/regex_match_deterministic_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/text/regex_match.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/regex_nfa_dfa_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/text/regex_nfa.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/regex.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/regex_parser.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/regex_types.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/text/regex_vm.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/rope_string.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/slug_generator.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/soundex_dm.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/soundex.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/string_builder.oo,GREEN,imported by core/format/fmt_printer.oo
./core/text/string_builder_pool.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/template_interpolate.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/template.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/text_invariants.oo,GREEN,imported by core/text/aho_corasick_automaton_theory.oo
./core/text/text_kat.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/text/unicode_norm.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/utf8_codepoint_length_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./core/text/utf8_iterator.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/utf8_stream.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/utf8_validator.oo,GREEN,imported by core/text/ANCHOR.oo
./core/text/word_wrap.oo,GREEN,imported by core/text/ANCHOR.oo
./docs/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./examples/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./examples/core_example.oo,RESIDUAL,examples/ (intentional)
./examples/fs_example.oo,RESIDUAL,examples/ (intentional)
./examples/sec_example.oo,RESIDUAL,examples/ (intentional)
./fs/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./fs/archive/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./fs/archive/archive_gzip_magic_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/archive/archive_invariants.oo,BLOCKED,no caller found
./fs/archive/archive_kat.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/archive/archive.oo,GREEN,imported by fs/archive/ANCHOR.oo
./fs/archive/archive_tar_magic_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/archive/cdc_rsync_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/archive/deflate_block_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/archive/gzip.oo,GREEN,imported by fs/archive/ANCHOR.oo
./fs/archive/gzip_stream.oo,GREEN,imported by fs/archive/ANCHOR.oo
./fs/archive/pcap_reader.oo,GREEN,imported by fs/archive/ANCHOR.oo
./fs/archive/streaming_integrity_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/archive/tar_header_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/archive/tar_header_safe.oo,GREEN,imported by fs/archive/ANCHOR.oo
./fs/archive/tar.oo,GREEN,imported by app/data/graph/ANCHOR.oo
./fs/archive/tar_writer.oo,GREEN,imported by fs/archive/ANCHOR.oo
./fs/archive/zfs_snapshots_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/archive/zip_crc32_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/archive/zip.oo,GREEN,imported by fs/archive/ANCHOR.oo
./fs/archive/zip_stream.oo,GREEN,imported by fs/archive/ANCHOR.oo
./fs/archive/zstd_dictionary_compression_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/archive/zstd_stream.oo,GREEN,imported by fs/archive/ANCHOR.oo
./fs/compression/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./fs/compression/ans_uniform_distribution_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/compression/arithmetic_coding_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/compression/brotli_stream.oo,GREEN,imported by fs/compression/ANCHOR.oo
./fs/compression/bwt_invertibility_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/compression/bwt_invertibility_via_lf_mapping_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/compression/compression_invariants.oo,BLOCKED,no caller found
./fs/compression/compression_kat.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/compression/huffman_prefix_free_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/compression/huffman_tree_codes.oo,GREEN,imported by fs/compression/ANCHOR.oo
./fs/compression/huffman_tree_len.oo,GREEN,imported by fs/compression/ANCHOR.oo
./fs/compression/huffman_tree.oo,GREEN,imported by fs/compression/ANCHOR.oo
./fs/compression/lz4_block.oo,GREEN,imported by fs/compression/ANCHOR.oo
./fs/compression/lz77_match_length_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/compression/lz77_sliding.oo,GREEN,imported by fs/compression/ANCHOR.oo
./fs/compression/lzma_dict_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/compression/neural_image_compression_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/compression/neural_image_compression_v2.oo,GREEN,imported by fs/compression/ANCHOR.oo
./fs/file/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./fs/file/btrfs_cow_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/file/dentry_cache_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/file/dir_entry.oo,GREEN,imported by fs/file/ANCHOR.oo
./fs/file/ext4_inode_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/file/f2fs_log_structure_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/file/file_info.oo,GREEN,imported by fs/file/ANCHOR.oo
./fs/file/file_reader.oo,GREEN,imported by fs/file/ANCHOR.oo
./fs/file/file_writer.oo,GREEN,imported by fs/file/ANCHOR.oo
./fs/file/fs_invariants.oo,BLOCKED,no caller found
./fs/file/fs_kat.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/file/fs_ops.oo,GREEN,imported by fs/file/ANCHOR.oo
./fs/file/glob.oo,GREEN,imported by fs/file/ANCHOR.oo
./fs/file/inode_dirent_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/file/jail.oo,GREEN,imported by fs/file/ANCHOR.oo
./fs/file/journaling_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/file/path.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./fs/file/path_separator_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/file/src_fs.oo,GREEN,imported by fs/file/ANCHOR.oo
./fs/file/stream.oo,GREEN,imported by app/data/cloud_faas/ANCHOR.oo
./fs/file/tempfile.oo,GREEN,imported by fs/file/ANCHOR.oo
./fs/file/watch.oo,GREEN,imported by app/data/cloud/ANCHOR.oo
./fs/file/zfs_raid_z_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/os/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./fs/os/cgroups_v2_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/os/cpu_affinity.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/os/directory_walker.oo,BLOCKED,no caller found
./fs/os/ebpf_in_kernel_safety_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/os/file_mode_perms.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/os/fs.oo,GREEN,imported by app/agent/repl_engine.oo
./fs/os/gpu.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/os/microvm_boot.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/os/microvm_types.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/os/os_invariants.oo,GREEN,imported by fs/os/cgroups_v2_law.oo
./fs/os/os_kat.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/os/os_kat_strict.oo,BLOCKED,no caller found
./fs/os/os.oo,GREEN,imported by app/robot/ANCHOR.oo
./fs/os/page_table_riscv.oo,BLOCKED,no caller found
./fs/os/page_table_x86.oo,BLOCKED,no caller found
./fs/os/path_canonicalize.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/os/path_relative.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/os/pipe_redirect.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/os/preemptive_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/os/scheduler_cfs_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/os/sel4_iss_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/os/shm.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/os/sync.oo,GREEN,imported by science/bio/neuro_bci/ANCHOR.oo
./fs/os/syscall_overhead_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/os/temp_dir.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/os/temp_file_atomic.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/os/terminal_ansi.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/os/terminal_ansi_vt100.oo,BLOCKED,no caller found
./fs/os/terminal_color.oo,GREEN,imported by fs/os/os.oo
./fs/os/terminal_cursor.oo,BLOCKED,no caller found
./fs/os/thread.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/os/uptime.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/process/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./fs/process/cmd.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/process/env.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/process/env_vars.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/process/os_process_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/process/process.oo,GREEN,imported by app/data/enterprise/ANCHOR.oo
./fs/process/process_spawn.oo,GREEN,imported by fs/process/ANCHOR.oo
./fs/process/python.oo,BLOCKED,no caller found
./fs/process/rlimit.oo,GREEN,imported by fs/os/ANCHOR.oo
./fs/process/signal.oo,GREEN,imported by app/robot/robotics/ANCHOR.oo
./fs/time/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./fs/time/chrono.oo,GREEN,imported by fs/time/ANCHOR.oo
./fs/time/duration_arithmetic_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/time/duration_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/time/gps_relativistic_correction_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/time/interval_addition_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/time/leap_second_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/time/monotonic_clock_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/time/ptp_ieee_1588_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/time/time_invariants.oo,BLOCKED,no caller found
./fs/time/time_kat.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/time/true_time_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./fs/time/utc_offset_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./hw/amdahls_law_hw.oo,GREEN,imported by hw/ANCHOR.oo
./hw/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./hw/bare_metal/acpi_madt.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/adc_dma_continuous.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./hw/bare_metal/can_bus_fd.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/cap_token.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/cnode_tree.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/cpu_msr.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/crc32_hardware.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/cspace_table.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/cycle_quota.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/dac_waveform_generator.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/eeprom_emulation.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/embedded_hal.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/embedded_hal_stubs.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./hw/bare_metal/fault_handler.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/flash_nor_sector.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/flash_wear_leveling.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/gpio_pin_config.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/i2c_master_smbus.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/idt_gdt.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/imu_sensor_driver.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/int_to_str.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/ipc_badged.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/ipc_endpoint.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/lorawan_packet.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/mmap_arena.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/mmu_token_map.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/msg_reply.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/nvic_cortex_m.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/pic_apic.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/power_sleep_modes.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/riscv_csr.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/riscv_csr_ops.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/riscv_csr_pmp.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/riscv_csr_trap.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/riscv_csr_types.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./hw/bare_metal/rtc_realtime_clock.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/rtos_context_switch.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/rtos_event_flags.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/rtos_semaphore_binary.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/rtos_task_tcb_lifecycle.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/rtos_task_tcb_metrics.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/rtos_task_tcb.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/rtos_timer_queue.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/serial_dbg.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
./hw/bare_metal/smp_init.oo,GREEN,imported by hw/bare_metal/ANCHOR.oo
